eto_lead_whatsapp_feedback_response_id,feedback_date,feedback_modref_id,feedback_modref_type,feedback_remarks,fk_buyer_glusr_usr_id,fk_eto_lead_whatsapp_template_id,fk_supplier_glusr_usr_id,im_whatsapp_msg_sent_date,response_flag
1,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
2,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
3,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
4,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
5,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
6,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
7,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
8,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
9,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
10,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
11,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
12,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
13,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
14,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
15,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
16,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
17,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
18,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
19,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346401.0,26/03/24 12:36,222.0
20,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
21,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
22,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
23,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
24,01/01/01 00:00,73428743.0,2.0,Satisfied,32324.0,11.0,,01/01/01 00:00,111.0
25,01/01/01 00:00,1000000005.0,2.0,,126112.0,11.0,,01/01/01 00:00,111.0
26,01/01/01 00:00,102894927785.0,2.0,,126532.0,1.0,122132.0,01/01/01 00:00,111.0
27,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346401.0,26/03/24 12:36,222.0
28,26/03/24 12:36,1089345676.0,2.0,,7349419.0,4563426.0,,26/03/24 12:36,222.0
29,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
30,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
31,01/01/01 00:00,9028296711.0,2.0,,123456.0,10001.0,,01/01/01 00:00,111.0
32,01/01/01 00:00,105328982113.0,1.0,,77795123.0,-11.0,,01/01/01 00:00,111.0
33,01/01/01 00:00,105328982113.0,1.0,,77795123.0,-11.0,,01/01/01 00:00,111.0
34,01/01/01 00:00,105328982113.0,1.0,,77795123.0,-11.0,,01/01/01 00:00,111.0
35,01/01/01 00:00,105384538413.0,1.0,,37026469.0,11.0,,01/01/01 00:00,111.0
36,01/01/01 00:00,105371003563.0,1.0,,106744193.0,11.0,,01/01/01 00:00,111.0
37,01/01/01 00:00,105343848459.0,1.0,,26475031.0,11.0,,01/01/01 00:00,111.0
38,01/01/01 00:00,105369826763.0,1.0,,28483505.0,11.0,,01/01/01 00:00,111.0
39,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
40,01/01/01 00:00,23213.0,1.0,Satisfied,347324.0,1111.0,,01/01/01 00:00,111.0
41,01/01/01 00:00,106674674846.0,1.0,Satisfied,67887335.0,11111.0,,01/01/01 00:00,111.0
42,01/01/01 00:00,106674674846.0,1.0,Satisfied,67887335.0,11111.0,952896.0,01/01/01 00:00,111.0
43,01/01/01 00:00,23213.0,1.0,Satisfied,347324.0,11111.0,,01/01/01 00:00,111.0
44,01/01/01 00:00,106688510246.0,1.0,Satisfied,8908196.0,11111.0,,01/01/01 00:00,111.0
45,01/01/01 00:00,106691824863.0,1.0,Satisfied,204140459.0,11111.0,,01/01/01 00:00,111.0
46,01/01/01 00:00,106693767363.0,1.0,Satisfied,27855161.0,11111.0,,01/01/01 00:00,111.0
47,01/01/01 00:00,23213.0,1.0,Satisfied,347324.0,11111.0,,01/01/01 00:00,111.0
48,01/01/01 00:00,23213.0,1.0,Satisfied,347324.0,11.0,,01/01/01 00:00,111.0
49,01/01/01 00:00,106786517385.0,1.0,Satisfied,40165686.0,11.0,,01/01/01 00:00,111.0
50,01/01/01 00:00,106814628067.0,1.0,Satisfied,55261058.0,11.0,,01/01/01 00:00,111.0
51,01/01/01 00:00,106816078485.0,1.0,Satisfied,220766340.0,11.0,,01/01/01 00:00,111.0
52,01/01/01 00:00,106816078485.0,1.0,Satisfied,220766340.0,11.0,,01/01/01 00:00,111.0
53,01/01/01 00:00,106816078485.0,1.0,Satisfied,220766340.0,11.0,,01/01/01 00:00,111.0
54,01/01/01 00:00,106810204795.0,1.0,Satisfied,82187056.0,11.0,,01/01/01 00:00,111.0
55,01/01/01 00:00,106810204795.0,1.0,Satisfied,82187056.0,11.0,,01/01/01 00:00,111.0
56,01/01/01 00:00,106823230859.0,1.0,Satisfied,53740830.0,11.0,,01/01/01 00:00,111.0
57,01/01/01 00:00,106860077813.0,1.0,Satisfied,41771827.0,11.0,,01/01/01 00:00,111.0
58,01/01/01 00:00,106860077813.0,1.0,Satisfied,41771827.0,11.0,,01/01/01 00:00,111.0
59,01/01/01 00:00,106860077813.0,1.0,Satisfied,41771827.0,11.0,,01/01/01 00:00,111.0
60,01/01/01 00:00,106860077813.0,1.0,Satisfied,41771827.0,11.0,,01/01/01 00:00,111.0
61,01/01/01 00:00,106872000563.0,1.0,Satisfied,71087397.0,11.0,,01/01/01 00:00,111.0
62,01/01/01 00:00,106872567152.0,1.0,Satisfied,58097964.0,11.0,,01/01/01 00:00,111.0
63,01/01/01 00:00,106859397567.0,1.0,Satisfied,91165805.0,11.0,,01/01/01 00:00,111.0
64,01/01/01 00:00,106859397567.0,1.0,Satisfied,91165805.0,11.0,157983834.0,01/01/01 00:00,111.0
65,01/01/01 00:00,106859397567.0,1.0,Satisfied,91165805.0,11.0,31587626.0,01/01/01 00:00,111.0
66,01/01/01 00:00,106859397567.0,1.0,Satisfied,91165805.0,11.0,1000.0,01/01/01 00:00,111.0
67,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,91165805.0,11.0,,01/01/01 00:00,-234.0
68,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,91165805.0,11.0,-567.0,01/01/01 00:00,-234.0
69,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,91165805.0,11.0,-345.0,01/01/01 00:00,-234.0
70,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,91165805.0,11.0,-456.0,01/01/01 00:00,-234.0
71,01/01/01 00:00,106851752746.0,1.0,Satisfied,79178362.0,11.0,,01/01/01 00:00,111.0
72,01/01/01 00:00,106851752746.0,1.0,Satisfied,79178362.0,11.0,129279915.0,01/01/01 00:00,111.0
73,26/03/24 12:36,1089345676.0,2.0,,7349419.0,4563426.0,,26/03/24 12:36,222.0
74,01/01/01 00:00,106855492859.0,1.0,Satisfied,137075432.0,11.0,,01/01/01 00:00,111.0
75,01/01/01 00:00,106855492859.0,1.0,Satisfied,137075432.0,11.0,,01/01/01 00:00,111.0
77,01/01/01 00:00,106855492859.0,1.0,Satisfied,137075432.0,11.0,31850649.0,01/01/01 00:00,111.0
83,01/01/01 00:00,106996507167.0,1.0,Satisfied,106478799.0,11.0,,01/01/01 00:00,111.0
85,01/01/01 00:00,106996507167.0,1.0,Satisfied,106478799.0,11.0,,01/01/01 00:00,111.0
86,30/06/24 20:57,106992146734.0,1.0,Satisfied,186964092.0,11.0,,30/06/24 20:57,111.0
87,30/06/24 20:57,106992146734.0,1.0,Satisfied,186964092.0,11.0,2521105.0,30/06/24 20:57,111.0
88,01/07/24 11:09,107052598734.0,1.0,Satisfied,59418511.0,11.0,,01/07/24 11:09,111.0
91,01/07/24 11:37,107012569959.0,1.0,Satisfied,222067526.0,11.0,192379166.0,01/07/24 11:37,333.0
92,01/07/24 11:42,107023296385.0,1.0,Satisfied,44811446.0,11.0,,01/07/24 11:42,111.0
93,01/07/24 11:42,107023296385.0,1.0,Satisfied,44811446.0,11.0,157313980.0,01/07/24 11:42,333.0
94,01/07/24 12:27,107040830063.0,1.0,Satisfied,48674299.0,11.0,,01/07/24 12:27,111.0
95,01/07/24 12:27,107040830063.0,1.0,Satisfied,48674299.0,11.0,196074514.0,01/07/24 12:27,333.0
98,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-456.0,01/07/24 12:27,-234.0
99,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-222.0,01/07/24 12:27,-234.0
101,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-345.0,01/07/24 12:27,-234.0
102,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-666.0,01/07/24 12:27,-234.0
106,01/07/24 14:07,107040644195.0,1.0,Satisfied,24560513.0,11.0,,01/07/24 14:07,111.0
107,01/07/24 14:07,107040644195.0,1.0,Not Satisfied,24560513.0,11.0,,01/07/24 14:07,-234.0
109,01/07/24 14:07,107040644195.0,1.0,Satisfied,24560513.0,11.0,,01/07/24 14:07,-111.0
110,01/07/24 14:07,107040644195.0,1.0,Satisfied,24560513.0,11.0,5284.0,01/07/24 14:07,333.0
111,01/07/24 14:13,107011008446.0,1.0,Satisfied,101592689.0,11.0,,01/07/24 14:13,111.0
112,01/07/24 14:13,107011008446.0,1.0,Satisfied,101592689.0,11.0,5284.0,01/07/24 14:13,333.0
113,01/07/24 14:13,107011008446.0,1.0,Satisfied,101592689.0,11.0,5284.0,01/07/24 14:13,333.0
114,01/07/24 14:13,107011008446.0,1.0,Satisfied,101592689.0,11.0,,01/07/24 14:13,-111.0
116,01/07/24 14:20,106993482334.0,1.0,Satisfied,202643129.0,11.0,-111.0,01/07/24 14:20,333.0
117,01/07/24 14:20,106993482334.0,1.0,Satisfied,202643129.0,11.0,158318791.0,01/07/24 14:20,333.0
119,01/07/24 14:20,106993482334.0,1.0,Satisfied,202643129.0,11.0,71740954.0,01/07/24 14:20,333.0
122,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-444.0
124,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-666.0
128,01/07/24 14:29,106983088959.0,1.0,Satisfied,31188954.0,11.0,,01/07/24 14:29,111.0
129,01/07/24 14:29,106983088959.0,1.0,Satisfied,31188954.0,11.0,,01/07/24 14:29,-111.0
130,01/07/24 14:29,106983088959.0,1.0,Satisfied,31188954.0,11.0,,01/07/24 14:29,-111.0
132,01/07/24 14:29,106983088959.0,1.0,Not Satisfied,31188954.0,11.0,,01/07/24 14:29,-666.0
134,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,111.0
135,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,1000.0
137,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,1000.0
138,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,391145.0,01/07/24 14:38,333.0
139,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,-111.0
140,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,-111.0
141,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,1000.0
143,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,-111.0
144,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,8162072.0,01/07/24 14:38,333.0
146,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,21720931.0,01/07/24 14:47,333.0
147,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,21720931.0,01/07/24 14:47,333.0
148,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,,01/07/24 14:47,-111.0
150,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,,01/07/24 14:47,-111.0
151,01/07/24 15:01,107021277646.0,1.0,Satisfied,94095962.0,11.0,,01/07/24 15:01,111.0
152,01/07/24 15:01,107021277646.0,1.0,Satisfied,94095962.0,11.0,8162072.0,01/07/24 15:01,333.0
153,01/07/24 15:07,107035102813.0,1.0,Satisfied,9012378.0,11.0,,01/07/24 15:07,111.0
156,01/07/24 15:07,107035102813.0,1.0,Satisfied,9012378.0,11.0,191326363.0,01/07/24 15:07,333.0
157,01/07/24 16:49,107018704867.0,1.0,Satisfied,22338138.0,11.0,,01/07/24 16:49,111.0
158,01/07/24 16:49,107018704867.0,1.0,Satisfied,22338138.0,11.0,111637984.0,01/07/24 16:49,333.0
160,01/07/24 16:49,107018704867.0,1.0,Satisfied,22338138.0,11.0,74972959.0,01/07/24 16:49,333.0
162,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,74972959.0,01/07/24 16:53,333.0
164,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,,01/07/24 16:53,-111.0
165,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,85313103.0,01/07/24 16:53,333.0
166,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,85313103.0,01/07/24 16:53,333.0
168,01/07/24 16:57,107046320185.0,1.0,Satisfied,21462880.0,11.0,,01/07/24 16:57,1000.0
169,02/07/24 10:00,107048690934.0,1.0,Satisfied,57492632.0,11.0,,02/07/24 10:00,111.0
170,02/07/24 10:00,107094325163.0,1.0,Satisfied,14870619.0,11.0,,02/07/24 10:00,111.0
172,02/07/24 10:00,107094325163.0,1.0,Satisfied,14870619.0,11.0,,02/07/24 10:00,111.0
173,02/07/24 10:00,107094325163.0,1.0,Satisfied,14870619.0,11.0,,02/07/24 10:00,111.0
175,02/07/24 10:00,107094325163.0,1.0,Satisfied,14870619.0,11.0,,02/07/24 10:00,333.0
176,02/07/24 10:00,107087586263.0,1.0,Satisfied,224948850.0,11.0,,02/07/24 10:00,111.0
177,02/07/24 10:00,107065817285.0,1.0,Satisfied,21208458.0,11.0,,02/07/24 10:00,111.0
178,02/07/24 10:00,107065817285.0,1.0,Satisfied,21208458.0,11.0,,02/07/24 10:00,111.0
180,02/07/24 10:00,107065817285.0,1.0,Satisfied,21208458.0,11.0,,02/07/24 10:00,111.0
181,02/07/24 10:01,107067814795.0,1.0,Not Satisfied,115881892.0,11.0,,02/07/24 10:01,-234.0
183,02/07/24 10:01,107065162867.0,1.0,Satisfied,93218948.0,11.0,,02/07/24 10:01,111.0
184,02/07/24 10:01,107067814795.0,1.0,Satisfied,115881892.0,11.0,,02/07/24 10:01,111.0
187,02/07/24 10:00,107065817285.0,1.0,Satisfied,21208458.0,11.0,708789.0,02/07/24 10:00,333.0
191,02/07/24 10:00,107085060946.0,1.0,Satisfied,223970062.0,11.0,,02/07/24 10:00,111.0
76,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,91165805.0,11.0,-456.0,01/01/01 00:00,-234.0
78,26/03/24 12:36,106859397567.0,1.0,Not Satisfied,88924398.0,11.0,-456.0,26/03/24 12:36,-234.0
79,01/01/01 00:00,106859397567.0,1.0,Not Satisfied,88924398.0,11.0,-456.0,01/01/01 00:00,-234.0
80,28/06/24 12:21,106916390713.0,1.0,Satisfied,54641195.0,11.0,,28/06/24 12:21,111.0
81,28/06/24 12:21,106916390713.0,1.0,Satisfied,54641195.0,11.0,18839374.0,28/06/24 12:21,111.0
82,26/03/24 12:36,1089345676.0,1.0,Satisfied,7349419.0,4563426.0,346456.0,26/03/24 12:36,222.0
84,01/01/01 00:00,106996507167.0,1.0,Not Satisfied,106478799.0,11.0,,01/01/01 00:00,-234.0
89,01/07/24 11:09,107052598734.0,1.0,Satisfied,59418511.0,11.0,88075925.0,01/07/24 11:09,333.0
90,01/07/24 11:37,107012569959.0,1.0,Satisfied,222067526.0,11.0,,01/07/24 11:37,111.0
96,01/07/24 12:27,107040830063.0,1.0,Satisfied,48674299.0,11.0,79055242.0,01/07/24 12:27,333.0
97,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,,01/07/24 12:27,-234.0
100,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-444.0,01/07/24 12:27,-234.0
103,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-456.0,01/07/24 12:27,-234.0
104,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-567.0,01/07/24 12:27,-234.0
105,01/07/24 12:27,107040830063.0,1.0,Not Satisfied,48674299.0,11.0,-789.0,01/07/24 12:27,-234.0
108,01/07/24 14:07,107040644195.0,1.0,Satisfied,24560513.0,11.0,7276727.0,01/07/24 14:07,333.0
115,01/07/24 14:20,106993482334.0,1.0,Satisfied,202643129.0,11.0,,01/07/24 14:20,111.0
118,01/07/24 14:20,106993482334.0,1.0,Satisfied,202643129.0,11.0,71740954.0,01/07/24 14:20,333.0
120,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-234.0
121,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-222.0
123,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-345.0
125,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-456.0
126,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-567.0
127,01/07/24 14:20,106993482334.0,1.0,Not Satisfied,202643129.0,11.0,,01/07/24 14:20,-789.0
131,01/07/24 14:29,106983088959.0,1.0,Not Satisfied,31188954.0,11.0,,01/07/24 14:29,-234.0
133,01/07/24 14:29,106983088959.0,1.0,Satisfied,31188954.0,11.0,-666.0,01/07/24 14:29,333.0
136,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,,01/07/24 14:38,-111.0
142,01/07/24 14:38,107014019875.0,1.0,Satisfied,73735024.0,11.0,461372.0,01/07/24 14:38,333.0
145,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,,01/07/24 14:47,111.0
149,01/07/24 14:47,107041648963.0,1.0,Satisfied,55302374.0,11.0,,01/07/24 14:47,-111.0
154,01/07/24 15:07,107035102813.0,1.0,Satisfied,9012378.0,11.0,,01/07/24 15:07,1000.0
155,01/07/24 15:07,107035102813.0,1.0,Satisfied,9012378.0,11.0,,01/07/24 15:07,1000.0
159,01/07/24 16:49,107018704867.0,1.0,Satisfied,22338138.0,11.0,,01/07/24 16:49,-111.0
161,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,,01/07/24 16:53,111.0
163,01/07/24 16:53,107050951552.0,1.0,Satisfied,59625717.0,11.0,,01/07/24 16:53,-111.0
167,01/07/24 16:57,107046320185.0,1.0,Satisfied,21462880.0,11.0,,01/07/24 16:57,111.0
171,02/07/24 10:00,107048690934.0,1.0,Satisfied,57492632.0,11.0,,02/07/24 10:00,111.0
174,02/07/24 10:00,107048690934.0,1.0,Satisfied,57492632.0,11.0,,02/07/24 10:00,111.0
179,02/07/24 10:00,107015610759.0,1.0,Not Satisfied,10280727.0,11.0,,02/07/24 10:00,-234.0
182,02/07/24 10:01,107079779067.0,1.0,Satisfied,60869402.0,11.0,,02/07/24 10:01,111.0
185,02/07/24 10:00,107078498995.0,1.0,Not Satisfied,51815607.0,11.0,,02/07/24 10:00,-234.0
186,02/07/24 10:00,107015610759.0,1.0,Satisfied,10280727.0,11.0,,02/07/24 10:00,111.0
188,02/07/24 10:01,107067814795.0,1.0,Satisfied,115881892.0,11.0,3123270.0,02/07/24 10:01,333.0
189,02/07/24 10:01,107048658752.0,1.0,Not Satisfied,16276070.0,11.0,,02/07/24 10:01,-234.0
190,02/07/24 10:01,107090390552.0,1.0,Not Satisfied,24053767.0,11.0,,02/07/24 10:01,-234.0
192,02/07/24 10:00,107015610759.0,1.0,Not Satisfied,10280727.0,11.0,,02/07/24 10:00,-789.0
193,02/07/24 10:01,107090390552.0,1.0,Satisfied,24053767.0,11.0,,02/07/24 10:01,111.0
194,02/07/24 10:00,107072033795.0,1.0,Satisfied,3765689.0,11.0,,02/07/24 10:00,111.0
195,02/07/24 10:01,107096996113.0,1.0,Not Satisfied,140832987.0,11.0,,02/07/24 10:01,-234.0
196,02/07/24 10:00,107095155646.0,1.0,Satisfied,15573688.0,11.0,,02/07/24 10:00,111.0
197,02/07/24 10:01,107072785752.0,1.0,Not Satisfied,72309271.0,11.0,,02/07/24 10:01,-234.0
198,02/07/24 10:01,107065505446.0,1.0,Not Satisfied,52891721.0,11.0,,02/07/24 10:01,-234.0
199,02/07/24 10:02,107061149252.0,1.0,Satisfied,207518158.0,11.0,,02/07/24 10:02,111.0
200,02/07/24 10:01,107084620767.0,1.0,Satisfied,216839720.0,11.0,,02/07/24 10:01,111.0
201,02/07/24 10:01,107072785752.0,1.0,Not Satisfied,72309271.0,11.0,,02/07/24 10:01,-234.0
202,02/07/24 10:00,107059797513.0,1.0,Satisfied,101309966.0,11.0,,02/07/24 10:00,111.0
203,02/07/24 10:00,107059797513.0,1.0,Satisfied,101309966.0,11.0,,02/07/24 10:00,111.0
204,02/07/24 10:00,107072033795.0,1.0,Satisfied,3765689.0,11.0,1156860.0,02/07/24 10:00,333.0
205,02/07/24 10:01,107071699413.0,1.0,Not Satisfied,24860516.0,11.0,,02/07/24 10:01,-234.0
206,02/07/24 10:00,107059797513.0,1.0,Satisfied,101309966.0,11.0,,02/07/24 10:00,111.0
207,02/07/24 10:01,107072785752.0,1.0,Not Satisfied,72309271.0,11.0,,02/07/24 10:01,-567.0
208,02/07/24 10:01,107065505446.0,1.0,Not Satisfied,52891721.0,11.0,,02/07/24 10:01,-666.0
209,02/07/24 10:01,107081315463.0,1.0,Satisfied,80717089.0,11.0,,02/07/24 10:01,111.0
210,02/07/24 10:00,107095155646.0,1.0,Not Satisfied,15573688.0,11.0,,02/07/24 10:00,-234.0
211,02/07/24 10:02,107092824859.0,1.0,Satisfied,210667815.0,11.0,,02/07/24 10:02,111.0
212,02/07/24 10:01,107081315463.0,1.0,Not Satisfied,80717089.0,11.0,,02/07/24 10:01,-234.0
213,02/07/24 10:02,107081364659.0,1.0,Not Satisfied,107102503.0,11.0,,02/07/24 10:02,-234.0
214,02/07/24 10:01,107067572567.0,1.0,Satisfied,130741453.0,11.0,,02/07/24 10:01,111.0
215,02/07/24 10:02,107061149252.0,1.0,Satisfied,207518158.0,11.0,,02/07/24 10:02,-111.0
216,02/07/24 10:01,107081315463.0,1.0,Not Satisfied,80717089.0,11.0,,02/07/24 10:01,-666.0
217,02/07/24 10:02,107092900975.0,1.0,Satisfied,85705634.0,11.0,,02/07/24 10:02,111.0
218,02/07/24 10:02,107046698559.0,1.0,Satisfied,63867181.0,11.0,,02/07/24 10:02,111.0
219,02/07/24 10:01,107054535959.0,1.0,Not Satisfied,162412582.0,11.0,,02/07/24 10:01,-234.0
223,02/07/24 10:02,107075079485.0,1.0,Satisfied,56074788.0,11.0,,02/07/24 10:02,111.0
224,02/07/24 10:02,107085382852.0,1.0,Satisfied,21660486.0,11.0,,02/07/24 10:02,111.0
226,02/07/24 10:02,107085367063.0,1.0,Not Satisfied,8736833.0,11.0,,02/07/24 10:02,-234.0
227,02/07/24 10:01,107067572567.0,1.0,Satisfied,130741453.0,11.0,35793120.0,02/07/24 10:01,333.0
230,02/07/24 10:02,107067789067.0,1.0,Satisfied,24382047.0,11.0,,02/07/24 10:02,111.0
240,02/07/24 10:04,107083291785.0,1.0,Satisfied,9150515.0,11.0,,02/07/24 10:04,111.0
250,02/07/24 10:03,107054278759.0,1.0,Not Satisfied,186317332.0,11.0,,02/07/24 10:03,-456.0
252,02/07/24 10:02,107056627195.0,1.0,Satisfied,218876264.0,11.0,,02/07/24 10:02,111.0
253,02/07/24 10:02,107092900975.0,1.0,Satisfied,85705634.0,11.0,,02/07/24 10:02,111.0
254,02/07/24 10:04,107048687485.0,1.0,Satisfied,53091863.0,11.0,,02/07/24 10:04,111.0
256,02/07/24 10:03,107091052375.0,1.0,Satisfied,52640524.0,11.0,,02/07/24 10:03,111.0
259,02/07/24 10:03,107091052375.0,1.0,Satisfied,52640524.0,11.0,,02/07/24 10:03,111.0
2070,02/07/24 10:24,107066037785.0,1.0,Satisfied,140222877.0,11.0,122568997.0,02/07/24 10:24,333.0
2074,02/07/24 10:04,107097345175.0,1.0,Not Satisfied,81966512.0,11.0,,02/07/24 10:04,-234.0
2075,02/07/24 10:32,107098071234.0,1.0,Satisfied,79609060.0,11.0,98458909.0,02/07/24 10:32,333.0
2091,02/07/24 10:27,107057257559.0,1.0,Satisfied,162688597.0,11.0,,02/07/24 10:27,111.0
2094,02/07/24 10:32,107071667995.0,1.0,Not Satisfied,12389100.0,11.0,,02/07/24 10:32,-234.0
2098,02/07/24 10:32,107066233875.0,1.0,Not Satisfied,139774899.0,11.0,,02/07/24 10:32,-222.0
2108,02/07/24 10:33,107079833152.0,1.0,Satisfied,156254004.0,11.0,,02/07/24 10:33,111.0
2111,02/07/24 10:06,107071000775.0,1.0,Not Satisfied,61817635.0,11.0,,02/07/24 10:06,-234.0
2112,02/07/24 10:10,107046462267.0,1.0,Not Satisfied,192612604.0,11.0,,02/07/24 10:10,-234.0
2114,02/07/24 10:32,107078608195.0,1.0,Not Satisfied,154126721.0,11.0,,02/07/24 10:32,-456.0
2115,02/07/24 10:24,107084213063.0,1.0,Not Satisfied,149703061.0,11.0,,02/07/24 10:24,-234.0
2118,02/07/24 10:32,107094616763.0,1.0,Not Satisfied,89103283.0,11.0,,02/07/24 10:32,-222.0
2122,02/07/24 10:34,107080956667.0,1.0,Satisfied,106299418.0,11.0,,02/07/24 10:34,111.0
2128,02/07/24 10:30,107091055359.0,1.0,Satisfied,58978617.0,11.0,,02/07/24 10:30,111.0
2132,02/07/24 10:36,107057286046.0,1.0,Satisfied,44743774.0,11.0,,02/07/24 10:36,111.0
